,data,data,loo_ptest[DP],loo_ptest[DP],loo_ptest[DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],ci_dpp[DP],ci_dpp[DP],ci_dpp[DP],ci_dpp[DP],rw_dpp[DP],rw_dpp[DP],rw_dpp[DP],rw_dpp[DP],dns_dpp[DP],dns_dpp[DP],dns_dpp[DP],dns_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],subgraph_metrics[DP],subgraph_metrics[DP],subgraph_metrics[DP]
C0003706,Arachnodactyly,,49.0,0.0,1.0,0.14,0.06000000000000001,0.7863744885623954,0.010964629109451004,0.12000000000000002,0.12000000000000002,0.8213761158638645,0.019280982092756013,0.08,0.02,0.745222126651,0.00575642084708,0.045,0.0,0.7624456016366004,0.0017355716375044578,0.0,0.0,0.6315236191184677,0.0007411993737289853,0.085,0.0,0.5358951320438906,0.0016848343901444901,0.0,0.0,0.6608708387576716,0.000656319634771652,0.9738247863247864,0.7945632554832358,0.04166666666666666
C0003803,Arnold Chiari Malformation,,11.0,0.39,1.0,0.3,0.3,0.8257542003156041,0.30023886500459984,0.3,0.3,0.7640954237445465,0.057453092161897965,0.3,0.3,0.766573842012,0.150134941768,0.15,0.0,0.8031490763946904,0.005151388523339932,0.0,0.0,0.5897428757077879,0.0008811732229791926,0.05,0.05,0.5183781212289984,0.010046409957729523,0.3,0.1,0.6859347442680777,0.017702880571065012,0.9816849816849816,0.971648690292758,0.09090909090909093
C0003811,Cardiac Arrhythmia,,97.0,0.0,0.0,0.04111111111111111,0.01,0.8316784197991094,0.0054251415794134405,0.11222222222222222,0.02,0.8714821890856372,0.013410394000279184,0.0422222222222,0.011111111111099999,0.7794659314489999,0.00522626787052,0.04222222222222222,0.01,0.8126888267577923,0.0038311618361840773,0.0,0.0,0.720109816713265,0.001976979890513777,0.06222222222222223,0.0,0.5293930568499534,0.0023159836913684397,0.021111111111111112,0.01,0.6969001760381072,0.003584371192670357,0.956173730481564,0.5437035092325194,0.035867697594501716
C0003850,Arteriosclerosis,cardiovascular system ,10.0,0.0,0.0,0.3,0.3,0.8564254884670719,0.2067031758522908,0.4,0.3,0.874764468371467,0.0805295456957066,0.3,0.2,0.855610989929,0.0713020584308,0.3,0.2,0.8066227317027892,0.0120785617216572,0.2,0.0,0.7433378196500673,0.006739104778155257,0.3,0.3,0.6450433935118578,0.07336581894684735,0.2,0.2,0.6565275908479138,0.04181771915239002,0.9602385685884692,0.9210465385505904,0.2222222222222222
C0003862,Arthralgia,,91.0,0.0,1.0,0.05555555555555556,0.01111111111111111,0.7856878578009668,0.007234733066276274,0.08888888888888888,0.04444444444444444,0.8295863743180429,0.011902320393569251,0.04333333333330001,0.011111111111099999,0.726410395768,0.008206639191750001,0.04333333333333333,0.03222222222222222,0.7677948072921519,0.012397453912618005,0.02222222222222222,0.01111111111111111,0.6521675362588899,0.002408068248090373,0.07666666666666669,0.02222222222222222,0.5317318602026978,0.014837803436150874,0.06555555555555555,0.02222222222222222,0.7130809445427909,0.008846193774873102,0.9620034542314336,0.7036720551569139,0.02148962148962149
C0003864,Arthritis,musculoskeletal system ,53.0,0.0,1.0,0.16999999999999998,0.11,0.8226222253224206,0.024092960959733192,0.19,0.11333333333333333,0.8668698071676587,0.025535307256196817,0.13,0.09,0.77470672123,0.0164508342389,0.11666666666666667,0.03666666666666667,0.7946809895833333,0.006460386977373453,0.03666666666666667,0.0,0.6710247705853175,0.0019530953338935727,0.07333333333333332,0.07333333333333332,0.5499534970238096,0.007565518871590184,0.016666666666666666,0.0,0.7193328373015874,0.001833927377607372,0.9637681159420288,0.8344642743187765,0.0362844702467344
C0003872,"Arthritis, Psoriatic",,14.0,0.04,1.0,0.1,0.1,0.6398888269971684,0.0068344642345967025,0.15,0.1,0.7081778303857402,0.009262472936885088,0.1,0.0,0.7859026133779999,0.0023241183993200003,0.1,0.0,0.8368541985795851,0.00428343881539151,0.0,0.0,0.5872023395070325,0.0011994164350847517,0.2,0.1,0.6190804437636356,0.008426260822153355,0.1,0.1,0.6839715917003203,0.050394769581419134,0.9719101123595506,0.9577712609970674,0.10989010989010987
C0003873,Rheumatoid Arthritis,musculoskeletal system ,170.0,0.0,0.0,0.017647058823529408,0.0,0.7873308139358983,0.005133351151446718,0.04705882352941177,0.0,0.731492330415123,0.0057794448983962115,0.0411764705882,0.005882352941180001,0.769653225296,0.00568911649748,0.02941176470588235,0.0,0.7789847598458657,0.00385417953857476,0.011764705882352941,0.0,0.6960681172454954,0.002639254253720275,0.017647058823529408,0.005882352941176471,0.5107291675261771,0.0016714058810369178,0.06470588235294117,0.023529411764705882,0.7302275433949705,0.007176723743589715,0.9561482241312989,0.6431323596346151,0.011903933170901495
C0003886,Arthrogryposis,,54.0,0.0,0.0,0.03333333333333333,0.016666666666666666,0.7574820567672728,0.003593760773281893,0.016666666666666666,0.016666666666666666,0.7311691391898804,0.008068483112349147,0.036666666666699994,0.0,0.702358740641,0.0017187338499000003,0.09666666666666666,0.06000000000000001,0.7899485343130416,0.027877965244704504,0.05666666666666665,0.04,0.6855151994295368,0.005338096051052227,0.03666666666666667,0.016666666666666666,0.5115791594971245,0.0020774030130666734,0.02,0.0,0.6973275046892681,0.0015928805984719212,0.9683516483516484,0.8676260610489629,0.025157232704402517
C0003949,Asbestosis,respiratory system ,12.0,0.09,1.0,0.2,0.0,0.8696658157345093,0.005352691034111114,0.3,0.0,0.7646252030633558,0.007930115961533674,0.3,0.2,0.82557669993,0.0253819001156,0.1,0.0,0.8935669528893015,0.003081638899664685,0.0,0.0,0.6719633325597586,0.0007064471103685664,0.0,0.0,0.5178208401021118,0.00025513454627731013,0.05,0.0,0.7726850777442562,0.001167031051126428,0.9834710743801652,0.867476923076923,0.18181818181818185
C0003962,Ascites,,21.0,0.0,1.0,0.18333333333333326,0.08333333333333333,0.8209935302129768,0.008595138030496535,0.21666666666666665,0.05,0.7742802748885586,0.008170750070124699,0.266666666667,0.15,0.795009131996,0.011148714765899998,0.1,0.0,0.7847348625557207,0.003608331309606061,0.1,0.0,0.6440007429420505,0.0029276142746746565,0.03333333333333333,0.0,0.5098207652303122,0.0005373031460192356,0.0,0.0,0.7588007677067855,0.0007961554450563746,0.97119341563786,0.9380921873419428,0.06666666666666668
C0004096,Asthma,respiratory system ,98.0,0.0,1.0,0.06333333333333332,0.01111111111111111,0.6851455229869879,0.004330747055365946,0.043333333333333335,0.01111111111111111,0.7070062548218565,0.0037106408452432203,0.0511111111111,0.0,0.695772377298,0.0026690300801200002,0.01,0.0,0.7109014347774308,0.0017570056850386715,0.0,0.0,0.6364461168843946,0.001057936810377492,0.01,0.01,0.5079975767743138,0.0018142955138923304,0.021111111111111112,0.0,0.7843613402302065,0.003320926359188652,0.9690821256038648,0.7138177314241396,0.016831474857984433
C0004106,Astigmatism,nervous system ,20.0,0.27,1.0,0.2,0.15,0.6097634303756326,0.0214027354808735,0.2,0.05,0.6392777545619167,0.007811408105455071,0.2,0.15,0.578409249199,0.07137472885700001,0.2,0.05,0.6387286994474626,0.02794817196703293,0.2,0.05,0.5879950782374519,0.008003205425816734,0.15,0.15,0.5938826206063983,0.10028614826396896,0.0,0.0,0.5133537632910805,0.00047663008071099336,0.97634691195795,0.986164185004612,0.04736842105263158
C0004114,Astrocytoma,cancer,29.0,0.0,0.0,0.2,0.13333333333333333,0.9296304038151864,0.09357863303334993,0.16666666666666666,0.1,0.7088442958008175,0.07209890797656777,0.233333333333,0.06666666666669999,0.9040567323180001,0.05078352488,0.18333333333333326,0.08333333333333333,0.9404109376935464,0.05768887221172005,0.03333333333333333,0.0,0.7935270345596431,0.0015674989924087759,0.06666666666666668,0.0,0.5765886287625418,0.0027139059990270416,0.11666666666666665,0.0,0.8735251765143068,0.003152837918173349,0.9741657696447792,0.7573753590102364,0.11822660098522167
C0004134,Ataxia,,15.0,0.07,1.0,0.2,0.2,0.6943656577847925,0.04191679566490169,0.0,0.0,0.7168171478971312,0.0010060892708262617,0.2,0.2,0.643198171015,0.014090124793100001,0.35,0.1,0.7430647107975119,0.01047620400357245,0.35,0.0,0.6957188283353448,0.009633690790114844,0.0,0.0,0.4930368582304336,6.962603088540491e-05,0.0,0.0,0.6421177235168508,0.0013721091102186903,0.9603960396039604,0.9901616303583978,0.057142857142857134
C0004153,Atherosclerosis,cardiovascular system ,58.0,0.0,0.0,0.1,0.03333333333333333,0.8894905964618509,0.006934110324551912,0.13666666666666666,0.0,0.9113680481262694,0.007749580173701699,0.05,0.0166666666667,0.854060576461,0.00851603650028,0.06666666666666668,0.0,0.8410881126253933,0.0037012737538142547,0.0,0.0,0.6897658030606075,0.0013648535876600494,0.07333333333333332,0.016666666666666666,0.5400006201838845,0.0027643283902879954,0.06666666666666668,0.0,0.7954576181837915,0.003798902604673925,0.971002132196162,0.6563015502001558,0.0411373260738052
C0004158,Athetosis,,16.0,0.06,1.0,0.0,0.0,0.8305115825634836,0.0010447532899609993,0.05,0.05,0.8007334849821269,0.006619092442085696,0.0,0.0,0.765800102131,0.000789829129916,0.1,0.0,0.8081054732835058,0.0023888422871910613,0.0,0.0,0.530681026878975,0.0003450322376200541,0.0,0.0,0.49303653497980604,7.427092644376604e-05,0.0,0.0,0.6840954458938768,0.0004279993030264895,0.9877425944841676,0.9824420318992092,0.05
C0004238,Atrial Fibrillation,cardiovascular system ,38.0,0.0,1.0,0.11666666666666665,0.025,0.7741184147342659,0.0031664015133549828,0.05833333333333333,0.05833333333333333,0.6672345756463282,0.0057528075683689756,0.05833333333330001,0.0,0.824622426693,0.00293186366095,0.1,0.05,0.7995010223523398,0.00798238471725389,0.075,0.0,0.6344542419877006,0.002635471985949648,0.0,0.0,0.4930294158650496,0.000176556608207497,0.10833333333333332,0.025,0.8060295552767321,0.010218540303281736,0.9742489270386266,0.8975220495590088,0.034139402560455195
C0004245,Atrioventricular Block,cardiovascular system ,11.0,0.83,1.0,0.1,0.0,0.5709516847674742,0.001259272848556678,0.1,0.0,0.6160435811751601,0.0031248053652713787,0.0,0.0,0.530945419103,0.00021803054899400002,0.0,0.0,0.6277870602432006,0.0003777469883607485,0.0,0.0,0.4877796342708624,5.105075966009834e-05,0.0,0.0,0.4930381509328877,5.105075966009834e-05,0.0,0.0,0.5538615056158915,0.0008106745507841512,0.9807383627608348,0.9789726090565342,0.10909090909090907
C0004352,Autistic Disorder,,267.0,0.0,0.0,0.04871794871794872,0.00754985754985755,0.7489301653063982,0.006148008749016286,0.033618233618233614,0.018660968660968662,0.7030278584036216,0.00812001580938218,0.0225071225071,0.0075498575498600005,0.736839075499,0.00507053209699,0.033618233618233614,0.011253561253561254,0.7450060285382033,0.005392814069292467,0.0,0.0,0.668573233691834,0.0027686159615590124,0.01111111111111111,0.007407407407407406,0.5042542477441491,0.0019568236712923176,0.029914529914529912,0.003703703703703704,0.70659261801817,0.006616655690424161,0.9561601353256272,0.4775903318814797,0.008757849680380727
C0004364,Autoimmune Diseases,,64.0,0.0,1.0,0.14523809523809522,0.016666666666666666,0.8803510223705171,0.009038793763506948,0.09285714285714286,0.016666666666666666,0.8739173662299796,0.007052005816557423,0.14285714285700002,0.05,0.8355614674099999,0.0106289821171,0.030952380952380957,0.0,0.8300371327984971,0.0035359921299419382,0.03333333333333333,0.0,0.658892485482538,0.0020732733524313125,0.11190476190476192,0.03333333333333333,0.5718865278396288,0.0050372852832874185,0.04523809523809523,0.0,0.8308418244699824,0.0042937505601402135,0.9665637860082305,0.6749710386617952,0.032242063492063495
C0004509,Azoospermia,reproductive system ,31.0,0.31,1.0,0.03333333333333333,0.03333333333333333,0.6676906221933165,0.002632821600092384,0.05833333333333333,0.0,0.5985157483972869,0.0022588506885038878,0.0333333333333,0.0333333333333,0.621961813621,0.00203208877565,0.06666666666666668,0.0,0.6207466164947815,0.003258873781207518,0.0,0.0,0.6096971878968069,0.0010343134044421536,0.06666666666666668,0.06666666666666668,0.5268295704419461,0.04457914561130183,0.03333333333333333,0.0,0.7117656167735142,0.0019117892799063376,0.9783357951747907,0.8936701073210745,0.04731182795698925
C0004763,Barrett Esophagus,gastrointestinal system ,14.0,0.0,1.0,0.05,0.0,0.7258285754073249,0.0021726337611850024,0.0,0.0,0.5092733138374415,0.0008950399980314194,0.15,0.0,0.742864271457,0.0034799454716300006,0.05,0.0,0.8070997539804112,0.0011650773600699802,0.0,0.0,0.5820370886134707,0.0005747081523293253,0.1,0.0,0.5934944065357658,0.0033145310709765488,0.0,0.0,0.8050921412987979,0.0011245038078128346,0.9791883454734652,0.921858813082729,0.10989010989010987
C0004782,Basal Ganglia Diseases,nervous system ,14.0,0.69,1.0,0.2,0.0,0.5788202664438564,0.0030493921087719946,0.25,0.05,0.6876653669405375,0.008272981346424175,0.2,0.0,0.603146033514,0.00403450728974,0.0,0.0,0.6779650002320939,0.0012089202182575295,0.05,0.0,0.5432924847978462,0.001165896038645301,0.0,0.0,0.4930371814510514,6.498156648788272e-05,0.0,0.0,0.7880448405514553,0.0009554029018815646,0.9771428571428572,0.9831791421362488,0.04395604395604396
C0004936,Mental disorders,,12.0,0.0,1.0,0.05,0.0,0.712993734045022,0.0033558363806487942,0.15,0.0,0.7235507078208402,0.0021219031820915893,0.0,0.0,0.675831979578,0.00399731682548,0.05,0.0,0.7649663495010443,0.0016583323800493119,0.0,0.0,0.5661081457414714,0.001022430669290644,0.0,0.0,0.4930378278022743,5.569393093524347e-05,0.3,0.2,0.6331933163146901,0.015672101817311313,0.9718875502008032,0.9679838477069512,0.10606060606060606
C0004943,Behcet Syndrome,cardiovascular system ,22.0,0.0,1.0,0.08333333333333333,0.05,0.8483105022831051,0.015512261963164959,0.13333333333333333,0.1,0.7953656837706059,0.01243997857216389,0.233333333333,0.08333333333330001,0.813107344633,0.0115874414039,0.08333333333333333,0.05,0.853851869050383,0.005435038128447119,0.05,0.0,0.6279405618760158,0.0016283352448284193,0.0,0.0,0.4930345948456002,0.00010214849525282959,0.06666666666666668,0.0,0.7738309728349199,0.003137645235490588,0.9668508287292816,0.9417043212626488,0.09090909090909093
C0005138,Berylliosis,respiratory system ,9.0,0.44,1.0,0.0,0.0,0.7081760617123527,0.0006861060751981043,0.0,0.0,0.801208671080585,0.0015738320549550009,0.0,0.0,0.670833075511,0.000251337246698,0.0,0.0,0.7626229812511601,0.0004259688085434325,0.0,0.0,0.4920100860095291,4.6405865701424656e-05,0.0,0.0,0.4930387971041397,4.6405865701424656e-05,0.1111111111111111,0.1111111111111111,0.7478910133448837,0.007858585609417025,0.9754901960784312,0.9889128426239606,0.1388888888888889
C0005283,beta Thalassemia,monogenic ,10.0,0.32,1.0,0.3,0.3,0.7221028449436117,0.036017699613952715,0.3,0.3,0.7750290063581937,0.06791244703896497,0.2,0.2,0.653615352485,0.026929244704499998,0.2,0.0,0.742715923330394,0.005278659172018265,0.0,0.0,0.5919942451385343,0.001979606377726532,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.0,0.0,0.7911217338840674,0.0009031551124266318,0.97008547008547,0.9856212087171422,0.15555555555555556
C0005424,Biliary Tract Diseases,gastrointestinal system ,15.0,0.0,1.0,0.4,0.05,0.7817658527527621,0.012585489082389118,0.25,0.05,0.7314896481292359,0.020152693138929083,0.3,0.25,0.736326710612,0.0317613008423,0.25,0.15,0.7388125522235632,0.013562505051962069,0.25,0.05,0.6193215578869187,0.009221902937243034,0.2,0.2,0.5943644972611641,0.024698557967565468,0.1,0.0,0.7624570606257544,0.003867248861344361,0.965432098765432,0.975456261799874,0.06666666666666668
C0005586,Bipolar Disorder,cognitive disorder,486.0,0.0,0.0,0.05952380952380953,0.02057823129251701,0.758470748355818,0.014387359816554146,0.05344387755102041,0.01645408163265306,0.7343421563134294,0.013684118275167577,0.043154761904800006,0.0184523809524,0.701414950086,0.013371416514000001,0.03503401360544218,0.00820578231292517,0.7373295939917421,0.01207140412937914,0.004124149659863945,0.002040816326530612,0.6879731512699048,0.0046241295927229465,0.02470238095238095,0.014455782312925169,0.5156930895608208,0.005299067545962324,0.034906462585034014,0.01641156462585034,0.7021031602095539,0.013208543594987136,0.9144491249700332,0.6300494692619385,0.010597768444274744
C0005587,"Depression, Bipolar",cognitive disorder,12.0,0.59,1.0,0.05,0.0,0.6368008818751449,0.0016861408862495,0.0,0.0,0.5914307263866326,0.0009575410280684727,0.2,0.0,0.591417962404,0.00230498475589,0.0,0.0,0.6700046414481318,0.0006398842029918168,0.0,0.0,0.4924065908563472,5.569393093524347e-05,0.0,0.0,0.4930378278022743,5.569393093524347e-05,0.2,0.1,0.7658667904386168,0.05288129714468538,0.9742268041237112,0.9460784313725491,0.07575757575757576
C0005612,Birth Weight,,13.0,0.75,1.0,0.0,0.0,0.4843367062755292,0.00013141083159090342,0.0,0.0,0.38989509840326775,0.00011261553274960388,0.0,0.0,0.48541821388800005,0.00014009180188299998,0.0,0.0,0.5853277014481991,0.0007471202674964553,0.0,0.0,0.5425698570367621,0.0007360187083970178,0.0,0.0,0.4930375046416636,6.0337533191168777e-05,0.0,0.0,0.5146931860378758,0.0001759319417496267,0.9734042553191491,0.9844569652224596,0.0641025641025641
C0005695,Bladder Neoplasm,cancer,109.0,0.0,0.0,0.09272727272727273,0.08363636363636365,0.738400147502628,0.03471501942676461,0.06636363636363636,0.04818181818181818,0.5896237411413652,0.017941608251029438,0.0927272727273,0.0745454545455,0.7572460242110001,0.039519457179199996,0.05636363636363637,0.01909090909090909,0.7441254111423824,0.00582344113229053,0.0,0.0,0.6699067724051405,0.0011763087532670456,0.04636363636363637,0.03727272727272727,0.5486582771014886,0.006855278494705828,0.027272727272727268,0.01818181818181818,0.6657211098301177,0.0067650676863611,0.9655419956927496,0.4680185088675163,0.0326197757390418
C0005741,Blepharitis,nervous system ,17.0,0.39,1.0,0.2,0.2,0.8598514391829155,0.015705014843876937,0.25,0.25,0.8659052924791087,0.017503703320810252,0.2,0.2,0.787200557103,0.10806597512800001,0.2,0.05,0.8348166202414113,0.008199424756749308,0.0,0.0,0.6030037140204272,0.0009049336014560569,0.25,0.2,0.6195090529247911,0.02232341955509525,0.0,0.0,0.5171796657381617,0.0009718102392466027,0.981981981981982,0.9229083792465272,0.08823529411764706
C0005744,Blepharophimosis,nervous system ,56.0,0.0,1.0,0.05,0.03333333333333333,0.8299393826643723,0.02006970145659241,0.06666666666666668,0.016666666666666666,0.8529221896655969,0.021498026873426092,0.0,0.0,0.774382741888,0.0015605544419700001,0.03666666666666667,0.016666666666666666,0.7890295025037595,0.002109992181306984,0.02,0.0,0.5658570144024309,0.0009056407834212943,0.016666666666666666,0.0,0.5196350557338418,0.0006179491329023946,0.03666666666666667,0.0,0.6599071361021969,0.0016488950271615808,0.9847568988173456,0.6673925597959478,0.01883116883116883
C0005745,Blepharoptosis,nervous system ,229.0,0.0,0.0,0.12193675889328065,0.03932806324110672,0.8261474413193219,0.018508959339150102,0.15296442687747036,0.030632411067193683,0.8570594677449007,0.026924036216609097,0.104940711462,0.0478260869565,0.7902445179600001,0.027613887622500003,0.091699604743083,0.026086956521739132,0.8108389776544926,0.015073768597184184,0.01324110671936759,0.0,0.7390324637730579,0.004076102910115646,0.0525691699604743,0.01324110671936759,0.541356247535204,0.003538806558824999,0.030632411067193683,0.013043478260869565,0.7042917473439506,0.00787563985204465,0.9345993007472408,0.469165212523301,0.018271661686968508
C0005747,Blepharospasm,nervous system ,11.0,0.18,1.0,0.2,0.2,0.7579028589993502,0.08356993930258383,0.2,0.2,0.6873166713078994,0.013766392518934351,0.2,0.2,0.714355332776,0.150158129181,0.2,0.0,0.7622296481945604,0.005885571989631076,0.15,0.0,0.6685730530028777,0.004257114130423766,0.0,0.0,0.4930381509328877,5.105075966009834e-05,0.0,0.0,0.6359834772115474,0.0007495138903016008,0.9607843137254902,0.9726058931860035,0.14545454545454545
